country,state,city,ibgeID,deaths,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases
Brazil,CE,Ibiapina,2305308,0,1,0.00000,4.00048,0.00000
Brazil,MG,Ibiaí,3129608,0,1,0.00000,11.91185,0.00000
Brazil,BA,Ibicaraí,2912103,0,3,0.00000,13.83190,0.00000
Brazil,SC,Ibicaré,4206801,0,1,0.00000,31.23048,0.00000
Brazil,CE,Ibicuitinga,2305332,1,27,7.98403,215.56886,0.03704
Brazil,PE,Ibimirim,2606606,4,10,13.68223,34.20558,0.40000
Brazil,PR,Ibiporã,4109807,0,2,0.00000,3.66582,0.00000
Brazil,PE,Ibirajuba,2606705,0,1,0.00000,12.88328,0.00000
Brazil,SC,Ibirama,4206900,0,0,0.00000,0.00000,0.00000
Brazil,BA,Ibirapitanga,2912707,0,1,0.00000,4.27807,0.00000
Brazil,RS,Ibirapuitã,4309951,1,14,24.91901,348.86618,0.07143
Brazil,SP,Ibirarema,3519501,0,1,0.00000,12.89823,0.00000
Brazil,BA,Ibirataia,2912905,1,7,6.53083,45.71578,0.14286
Brazil,ES,Ibiraçu,3202504,0,5,0.00000,40.06731,0.00000
Brazil,MG,Ibirité,3129806,0,12,0.00000,6.65912,0.00000
Brazil,SP,Ibirá,3519402,0,4,0.00000,32.27628,0.00000
Brazil,SP,Ibitinga,3519600,0,3,0.00000,4.99725,0.00000
Brazil,ES,Ibitirama,3202553,0,1,0.00000,11.24986,0.00000
Brazil,SP,Ibiúna,3519709,1,9,1.26778,11.41003,0.11111
Brazil,BA,Ibotirama,2913200,0,1,0.00000,3.71374,0.00000
Brazil,CE,Icapuí,2305357,0,15,0.00000,75.24832,0.00000
Brazil,MG,Icaraí de Minas,3130051,0,1,0.00000,8.34028,0.00000
Brazil,MA,Icatu,2105104,1,1,3.68827,3.68827,1.00000
Brazil,ES,Iconha,3202603,0,4,0.00000,28.86003,0.00000
Brazil,CE,Icó,2305407,0,11,0.00000,16.17219,0.00000
Brazil,RN,Ielmo Marinho,2404606,0,0,0.00000,0.00000,0.00000
Brazil,SP,Iepê,3519907,1,2,12.25640,24.51281,0.50000
Brazil,PB,Igaracy,2502607,0,1,0.00000,16.34788,0.00000
Brazil,SP,Igarapava,3520103,0,2,0.00000,6.57203,0.00000
Brazil,MA,Igarapé do Meio,2105153,0,10,0.00000,70.53678,0.00000
Brazil,PA,Igarapé-Açu,1503200,4,31,10.30742,79.88250,0.12903
Brazil,PA,Igarapé-Miri,1503309,3,40,4.78484,63.79789,0.07500
Brazil,MG,Igarapé,3130101,0,4,0.00000,9.29260,0.00000
Brazil,PE,Igarassu,2606804,16,121,13.67299,103.40201,0.13223
Brazil,SP,Igaratá,3520202,0,17,0.00000,178.30921,0.00000
Brazil,SP,Igaraçu do Tietê,3520004,0,8,0.00000,32.42279,0.00000
Brazil,RJ,Iguaba Grande,3301876,4,27,14.12928,95.37266,0.14815
Brazil,SP,Iguape,3520301,0,18,0.00000,58.33360,0.00000
Brazil,PE,Iguaracy,2606903,0,3,0.00000,24.53386,0.00000
Brazil,CE,Iguatu,2305506,8,54,7.80503,52.68395,0.14815
Brazil,RS,Ijuí,4310207,0,3,0.00000,3.59389,0.00000
Brazil,SP,Ilha Comprida,3520426,1,18,8.95576,161.20365,0.05556
Brazil,PI,Ilha Grande,2204659,1,1,10.60895,10.60895,1.00000
Brazil,SP,Ilha Solteira,3520442,0,4,0.00000,14.98913,0.00000
Brazil,PE,Ilha de Itamaracá,2607604,0,21,0.00000,79.97563,0.00000
Brazil,SP,Ilhabela,3520400,0,9,0.00000,25.73635,0.00000
Brazil,SC,Ilhota,4207106,0,5,0.00000,35.25099,0.00000
Brazil,BA,Ilhéus,2913606,12,290,7.39249,178.65173,0.04138
Brazil,MG,Ilicínea,3130507,0,1,0.00000,8.08081,0.00000
Brazil,PB,Imaculada,2506707,0,3,0.00000,25.38286,0.00000
Brazil,PR,Imbaú,4110078,0,2,0.00000,15.25437,0.00000
Brazil,SC,Imbituba,4207304,0,28,0.00000,62.42615,0.00000
Brazil,MG,Imbé de Minas,3130556,0,1,0.00000,14.48646,0.00000
Brazil,RS,Imbé,4310330,0,1,0.00000,4.38596,0.00000
Brazil,RS,Imigrante,4310363,0,8,0.00000,256.41026,0.00000
Brazil,MA,Imperatriz,2105302,22,458,8.50465,177.05136,0.04803
Brazil,PE,Inajá,2607000,0,1,0.00000,4.30163,0.00000
Brazil,SC,Indaial,4207502,2,23,2.88081,33.12928,0.08696
Brazil,SP,Indaiatuba,3520509,8,36,3.17931,14.30689,0.22222
Brazil,CE,Independência,2305605,1,4,3.82000,15.28001,0.25000
Brazil,SP,Indiana,3520608,0,3,0.00000,61.41249,0.00000
Brazil,SE,Indiaroba,2802809,0,4,0.00000,22.27544,0.00000
Brazil,PB,Ingá,2506806,0,1,0.00000,5.52395,0.00000
Brazil,PA,Inhangapi,1503408,0,10,0.00000,85.38980,0.00000
Brazil,AL,Inhapi,2703304,0,1,0.00000,5.43922,0.00000
Brazil,PI,Inhuma,2204709,0,1,0.00000,6.53253,0.00000
Brazil,GO,Inhumas,5210000,0,4,0.00000,7.56630,0.00000
Brazil,PR,Inácio Martins,4110201,0,1,0.00000,8.98876,0.00000
Brazil,SP,Inúbia Paulista,3520806,0,1,0.00000,25.05638,0.00000
Brazil,MG,Ipaba,3131158,0,3,0.00000,16.12296,0.00000
Brazil,GO,Ipameri,5210109,0,1,0.00000,3.70576,0.00000
Brazil,RN,Ipanguaçu,2404705,2,11,12.91072,71.00897,0.18182
Brazil,CE,Ipaporanga,2305654,0,8,0.00000,69.00716,0.00000
Brazil,MG,Ipatinga,3131307,0,23,0.00000,8.73164,0.00000
Brazil,CE,Ipaumirim,2305704,0,2,0.00000,16.04750,0.00000
Brazil,SP,Iperó,3521002,0,2,0.00000,5.38604,0.00000
Brazil,MG,Ipiaçu,3131406,1,1,23.69107,23.69107,1.00000
Brazil,BA,Ipiaú,2913903,2,113,4.35986,246.33227,0.01770
Brazil,SP,Ipiguá,3521150,0,1,0.00000,18.54599,0.00000
Brazil,SC,Ipira,4207601,0,3,0.00000,67.47638,0.00000
Brazil,MT,Ipiranga do Norte,5104526,0,3,0.00000,39.12873,0.00000
Brazil,PI,Ipiranga do Piauí,2204808,0,1,0.00000,10.19264,0.00000
Brazil,BA,Ipirá,2914000,0,4,0.00000,6.71197,0.00000
Brazil,PA,Ipixuna do Pará,1503457,0,21,0.00000,32.78535,0.00000
Brazil,PE,Ipojuca,2607208,6,61,6.23675,63.40693,0.09836
Brazil,GO,Iporá,5210208,1,1,3.17148,3.17148,1.00000
Brazil,CE,Ipu,2305803,0,8,0.00000,19.06396,0.00000
Brazil,PE,Ipubi,2607307,1,10,3.24107,32.41071,0.10000
Brazil,CE,Ipueiras,2305902,1,6,2.62013,15.72080,0.16667
Brazil,MG,Ipuiúna,3131505,0,1,0.00000,9.92162,0.00000
Brazil,SC,Ipumirim,4207700,0,27,0.00000,355.59068,0.00000
Brazil,SP,Ipuã,3521309,0,5,0.00000,30.47108,0.00000
Brazil,CE,Iracema,2306009,1,9,6.99447,62.95027,0.11111
Brazil,RR,Iracema,1400282,0,0,0.00000,0.00000,0.00000
Brazil,SP,Iracemápolis,3521408,0,13,0.00000,53.64143,0.00000
Brazil,AM,Iranduba,1301852,18,236,37.27017,488.65330,0.07627
Brazil,SC,Irani,4207809,0,33,0.00000,316.72905,0.00000
Brazil,SP,Irapuru,3521606,1,5,12.05691,60.28454,0.20000
Brazil,SC,Irati,4207858,0,1,0.00000,51.81347,0.00000
Brazil,CE,Irauçuba,2306108,0,22,0.00000,91.07468,0.00000
Brazil,BA,Irecê,2914604,0,3,0.00000,4.11145,0.00000
Brazil,PR,Iretama,4110805,1,2,9.83381,19.66762,0.50000
Brazil,PA,Irituia,1503507,1,12,3.07220,36.86636,0.08333
Brazil,ES,Irupi,3202652,0,3,0.00000,22.42655,0.00000
Brazil,PB,Itabaiana,2506905,0,7,0.00000,28.59828,0.00000
Brazil,SE,Itabaiana,2802908,0,44,0.00000,46.10854,0.00000
Brazil,SE,Itabaianinha,2803005,1,15,2.38504,35.77562,0.06667
Brazil,BA,Itabela,2914653,0,1,0.00000,3.26968,0.00000
Brazil,BA,Itaberaba,2914703,0,2,0.00000,3.10130,0.00000
Brazil,MG,Itabira,3131703,1,12,0.83292,9.99500,0.08333
Brazil,MG,Itabirito,3131901,0,1,0.00000,1.92771,0.00000
Brazil,RJ,Itaboraí,3301900,23,280,9.55975,116.37960,0.08214
Brazil,BA,Itabuna,2914802,6,323,2.81396,151.48460,0.01858
Brazil,MG,Itacarambi,3132107,0,1,0.00000,5.50873,0.00000
Brazil,BA,Itacaré,2914901,0,4,0.00000,14.13627,0.00000
Brazil,AM,Itacoatiara,1301902,27,214,26.64377,211.17657,0.12617
Brazil,BA,Itagi,2915106,0,2,0.00000,16.19302,0.00000
Brazil,BA,Itagibá,2915205,1,10,6.85918,68.59181,0.10000
Brazil,MG,Itaguara,3132206,0,3,0.00000,22.45845,0.00000
Brazil,GO,Itaguaru,5210604,0,2,0.00000,38.18980,0.00000
Brazil,ES,Itaguaçu,3202702,0,0,0.00000,0.00000,0.00000
Brazil,RJ,Itaguaí,3302007,11,67,8.26950,50.36874,0.16418
Brazil,CE,Itaitinga,2306256,11,118,28.96261,310.68984,0.09322
Brazil,PA,Itaituba,1503606,1,10,0.98768,9.87684,0.10000
Brazil,CE,Itaiçaba,2306207,0,3,0.00000,38.32886,0.00000
Brazil,SC,Itaiópolis,4208104,0,1,0.00000,4.61489,0.00000
Brazil,SC,Itajaí,4208203,3,130,1.36652,59.21580,0.02308
Brazil,SP,Itajobi,3521903,1,10,6.55222,65.52221,0.10000
Brazil,MG,Itajubá,3132404,0,13,0.00000,13.42019,0.00000
Brazil,BA,Itajuípe,2915502,0,12,0.00000,58.56230,0.00000
Brazil,RN,Itajá,2404853,0,4,0.00000,52.99417,0.00000
Brazil,RJ,Italva,3302056,0,3,0.00000,19.72776,0.00000
Brazil,BA,Itamaraju,2915601,0,1,0.00000,1.55072,0.00000
Brazil,BA,Itamari,2915700,0,0,0.00000,0.00000,0.00000
Brazil,MG,Itambacuri,3132701,0,1,0.00000,4.30830,0.00000
Brazil,PE,Itambé,2607653,1,4,2.74371,10.97484,0.25000
Brazil,MG,Itamonte,3133006,0,2,0.00000,12.83779,0.00000
Brazil,MG,Itanhandu,3133105,0,6,0.00000,39.13639,0.00000
Brazil,SP,Itanhaém,3522109,2,20,1.96433,19.64328,0.10000
Brazil,MG,Itaobim,3133303,0,1,0.00000,4.74789,0.00000
Brazil,RJ,Itaocara,3302106,2,8,8.60807,34.43230,0.25000
Brazil,CE,Itapajé,2306306,0,18,0.00000,34.17181,0.00000
Brazil,BA,Itaparica,2916104,0,3,0.00000,13.49649,0.00000
Brazil,BA,Itapebi,2916302,0,5,0.00000,48.73769,0.00000
Brazil,SP,Itapecerica da Serra,3522208,12,191,6.83010,108.71236,0.06283
Brazil,MG,Itapecerica,3133501,0,13,0.00000,59.73716,0.00000
Brazil,MA,Itapecuru Mirim,2105401,0,19,0.00000,27.85801,0.00000
Brazil,SC,Itapema,4208302,1,21,1.53111,32.15336,0.04762
Brazil,ES,Itapemirim,3202801,0,10,0.00000,29.11378,0.00000
Brazil,RJ,Itaperuna,3302205,0,15,0.00000,14.53150,0.00000
Brazil,PR,Itaperuçu,4111258,0,6,0.00000,20.95411,0.00000
Brazil,PE,Itapetim,2607703,1,3,7.34430,22.03290,0.33333
Brazil,BA,Itapetinga,2916401,2,9,2.62650,11.81924,0.22222
Brazil,SP,Itapetininga,3522307,2,41,1.22025,25.01510,0.04878
Brazil,MG,Itapeva,3133600,1,5,10.22181,51.10907,0.20000
Brazil,SP,Itapeva,3522406,0,19,0.00000,20.13693,0.00000
Brazil,SP,Itapevi,3522505,26,204,10.93816,85.82247,0.12745
Brazil,CE,Itapipoca,2306405,14,201,10.82268,155.38274,0.06965
Brazil,SP,Itapira,3522604,3,21,4.01214,28.08500,0.14286
Brazil,AM,Itapiranga,1302009,1,21,10.93135,229.55837,0.04762
Brazil,SC,Itapiranga,4208401,0,1,0.00000,5.92698,0.00000
Brazil,PE,Itapissuma,2607752,4,25,15.00882,93.80511,0.16000
Brazil,BA,Itapitanga,2916609,0,1,0.00000,9.69650,0.00000
Brazil,CE,Itapiúna,2306504,1,17,4.90629,83.40693,0.05882
Brazil,SE,Itaporanga d'Ajuda,2803203,1,9,2.91070,26.19630,0.11111
Brazil,PB,Itaporanga,2507002,0,2,0.00000,8.09979,0.00000
Brazil,PB,Itapororoca,2507101,1,5,5.35791,26.78954,0.20000
Brazil,SP,Itapura,3523008,0,2,0.00000,40.76641,0.00000
Brazil,RO,Itapuã do Oeste,1101104,0,1,0.00000,9.56206,0.00000
Brazil,SP,Itapuí,3522901,0,3,0.00000,21.44082,0.00000
Brazil,BA,Itapé,2916203,1,2,11.41422,22.82844,0.50000
Brazil,SP,Itaquaquecetuba,3523107,30,227,8.09016,61.21552,0.13216
Brazil,RS,Itaqui,4310603,0,1,0.00000,2.65816,0.00000
Brazil,PE,Itaquitinga,2607802,2,9,11.79593,53.08169,0.22222
Brazil,ES,Itarana,3202900,0,0,0.00000,0.00000,0.00000
Brazil,BA,Itarantim,2916807,0,1,0.00000,5.06406,0.00000
Brazil,SP,Itararé,3523206,0,3,0.00000,5.94024,0.00000
Brazil,CE,Itarema,2306553,0,33,0.00000,78.89829,0.00000
Brazil,SP,Itariri,3523305,0,11,0.00000,63.08786,0.00000
Brazil,RJ,Itatiaia,3302254,0,9,0.00000,28.29744,0.00000
Brazil,MG,Itatiaiuçu,3133709,0,2,0.00000,17.94366,0.00000
Brazil,SP,Itatiba,3523404,2,14,1.65483,11.58384,0.14286
Brazil,BA,Itatim,2916856,0,5,0.00000,34.51370,0.00000
Brazil,SP,Itatinga,3523503,0,2,0.00000,9.66324,0.00000
Brazil,CE,Itatira,2306603,2,12,9.23916,55.43493,0.16667
Brazil,AP,Itaubal,1600253,0,6,0.00000,109.03144,0.00000
Brazil,PI,Itaueira,2205102,1,1,9.07523,9.07523,1.00000
Brazil,SP,Itaí,3521804,0,0,0.00000,0.00000,0.00000
Brazil,PE,Itaíba,2607505,0,1,0.00000,3.79521,0.00000
Brazil,MG,Itaú de Minas,3133758,0,1,0.00000,6.20810,0.00000
Brazil,PR,Itaúna do Sul,4111308,0,1,0.00000,34.90401,0.00000
Brazil,MG,Itaúna,3133808,0,2,0.00000,2.14560,0.00000
Brazil,MA,Itinga do Maranhão,2105427,0,19,0.00000,73.07692,0.00000
Brazil,SP,Itirapina,3523602,0,1,0.00000,5.50752,0.00000
Brazil,SP,Itobi,3523800,0,1,0.00000,12.75348,0.00000
Brazil,BA,Itororó,2917102,0,4,0.00000,19.62516,0.00000
Brazil,SP,Itu,3523909,4,24,2.29966,13.79794,0.16667
Brazil,BA,Ituberá,2917300,0,2,0.00000,6.99252,0.00000
Brazil,MG,Ituiutaba,3134202,0,3,0.00000,2.86612,0.00000
Brazil,GO,Itumbiara,5211503,0,18,0.00000,17.18508,0.00000
Brazil,MG,Itumirim,3134301,0,1,0.00000,16.60302,0.00000
Brazil,SP,Itupeva,3524006,2,10,3.26520,16.32600,0.20000
Brazil,PA,Itupiranga,1503705,0,1,0.00000,1.87726,0.00000
Brazil,SC,Ituporanga,4208500,1,2,3.98629,7.97257,0.50000
Brazil,SP,Ituverava,3524105,0,1,0.00000,2.39097,0.00000
Brazil,SC,Itá,4208005,0,7,0.00000,113.47058,0.00000
Brazil,PR,Ivaiporã,4111506,2,7,6.25313,21.88594,0.28571
Brazil,PR,Ivaí,4111407,0,1,0.00000,7.20513,0.00000
Brazil,RS,Ivoti,4310801,1,5,4.11641,20.58206,0.20000
Brazil,SC,Içara,4207007,0,13,0.00000,23.04107,0.00000
Brazil,ES,Iúna,3203007,1,2,3.42924,6.85848,0.50000
Brazil,PE,Jaboatão dos Guararapes,2607901,109,1150,15.52048,163.74815,0.09478
Brazil,SP,Jaborandi,3524204,0,3,0.00000,43.29629,0.00000
Brazil,SC,Jaborá,4208609,0,7,0.00000,177.84553,0.00000
Brazil,SP,Jaboticabal,3524303,5,19,6.47140,24.59133,0.26316
Brazil,MG,Jaboticatubas,3134608,0,2,0.00000,9.92901,0.00000
Brazil,PA,Jacareacanga,1503754,0,1,0.00000,12.13740,0.00000
Brazil,PR,Jacarezinho,4111803,0,1,0.00000,2.53949,0.00000
Brazil,SP,Jacareí,3524402,4,56,1.71187,23.96624,0.07143
Brazil,SP,Jaci,3524501,0,17,0.00000,240.55469,0.00000
Brazil,MT,Jaciara,5104807,0,10,0.00000,36.00230,0.00000
Brazil,BA,Jacobina,2917508,0,3,0.00000,3.72587,0.00000
Brazil,PA,Jacundá,1503804,0,9,0.00000,15.21427,0.00000
Brazil,SP,Jacupiranga,3524600,0,3,0.00000,16.79167,0.00000
Brazil,PR,Jaguapitã,4111902,0,1,0.00000,7.34214,0.00000
Brazil,BA,Jaguaquara,2917607,0,5,0.00000,9.18729,0.00000
Brazil,BA,Jaguarari,2917706,0,2,0.00000,5.95770,0.00000
Brazil,CE,Jaguaretama,2306702,1,12,5.50600,66.07202,0.08333
Brazil,RS,Jaguari,4311106,0,1,0.00000,9.21829,0.00000
Brazil,CE,Jaguaribara,2306801,1,12,8.77116,105.25393,0.08333
Brazil,CE,Jaguaribe,2306900,3,23,8.65002,66.31682,0.13043
Brazil,SP,Jaguariúna,3524709,0,22,0.00000,38.26886,0.00000
Brazil,CE,Jaguaruana,2307007,1,8,2.96692,23.73535,0.12500
Brazil,SC,Jaguaruna,4208807,0,7,0.00000,34.95805,0.00000
Brazil,ES,Jaguaré,3203056,0,0,0.00000,0.00000,0.00000
Brazil,SP,Jales,3524808,0,5,0.00000,10.18185,0.00000
Brazil,SP,Jambeiro,3524907,0,1,0.00000,15.14693,0.00000
Brazil,MG,Janaúba,3135100,0,3,0.00000,4.18714,0.00000
Brazil,SP,Jandira,3525003,7,106,5.60282,84.84276,0.06604
Brazil,MT,Jangada,5104906,0,3,0.00000,35.67606,0.00000
Brazil,RN,Januário Cicco,2405306,0,1,0.00000,9.82222,0.00000
Brazil,SE,Japaratuba,2803302,0,1,0.00000,5.33533,0.00000
Brazil,RJ,Japeri,3302270,2,47,1.90898,44.86103,0.04255
Brazil,SE,Japoatã,2803401,0,1,0.00000,7.44380,0.00000
Brazil,PR,Japurá,4112405,0,1,0.00000,10.61008,0.00000
Brazil,PE,Jaqueira,2607950,2,5,17.15854,42.89636,0.40000
Brazil,SC,Jaraguá do Sul,4208906,1,36,0.56276,20.25921,0.02778
Brazil,GO,Jaraguá,5211800,0,7,0.00000,13.85837,0.00000
Brazil,AL,Jaramataia,2703700,0,1,0.00000,17.33102,0.00000
Brazil,CE,Jardim,2307106,0,1,0.00000,3.67999,0.00000
Brazil,MS,Jardim,5005004,0,4,0.00000,15.32743,0.00000
Brazil,SP,Jardinópolis,3525102,1,8,2.25327,18.02614,0.12500
Brazil,SP,Jarinu,3525201,3,5,9.98535,16.64226,0.60000
Brazil,RO,Jaru,1100114,0,19,0.00000,36.69725,0.00000
Brazil,PR,Jataizinho,4112702,0,2,0.00000,15.88815,0.00000
Brazil,GO,Jataí,5211909,0,28,0.00000,27.75520,0.00000
Brazil,PE,Jataúba,2608008,1,7,5.83090,40.81633,0.14286
Brazil,MS,Jateí,5005103,0,1,0.00000,24.83238,0.00000
Brazil,PE,Jatobá,2608057,0,2,0.00000,13.51717,0.00000
Brazil,RN,Jaçanã,2405009,0,3,0.00000,32.84791,0.00000
Brazil,SP,Jaú,3525300,1,68,0.66555,45.25730,0.01471
Brazil,MG,Jeceaba,3135407,0,1,0.00000,20.35831,0.00000
Brazil,MG,Jequitinhonha,3135803,1,1,3.93840,3.93840,1.00000
Brazil,AL,Jequiá da Praia,2703759,0,3,0.00000,25.90674,0.00000
Brazil,BA,Jequié,2918001,2,70,1.28233,44.88158,0.02857
Brazil,ES,Jerônimo Monteiro,3203106,0,2,0.00000,16.40420,0.00000
Brazil,GO,Jesúpolis,5212055,0,2,0.00000,80.32129,0.00000
Brazil,RO,Ji-Paraná,1100122,3,45,2.32614,34.89211,0.06667
Brazil,CE,Jijoca de Jericoacoara,2307254,0,13,0.00000,65.60355,0.00000
Brazil,BA,Jitaúna,2918308,1,1,8.95576,8.95576,1.00000
Brazil,SP,Joanópolis,3525508,0,3,0.00000,22.69289,0.00000
Brazil,AL,Joaquim Gomes,2703809,1,3,4.16788,12.50365,0.33333
Brazil,PE,Joaquim Nabuco,2608206,0,2,0.00000,12.48206,0.00000
Brazil,SC,Joaçaba,4209003,0,18,0.00000,59.76492,0.00000
Brazil,PB,Joca Claudino,2513653,0,1,0.00000,37.93627,0.00000
Brazil,SC,Joinville,4209102,7,261,1.18550,44.20238,0.02682
Brazil,MA,Joselândia,2105609,0,2,0.00000,12.37011,0.00000
Brazil,SP,José Bonifácio,3525706,0,3,0.00000,8.10482,0.00000
Brazil,PI,José de Freitas,2205508,0,5,0.00000,12.75250,0.00000
Brazil,PE,João Alfredo,2608107,0,8,0.00000,23.65324,0.00000
Brazil,RN,João Câmara,2405801,0,3,0.00000,8.58246,0.00000
Brazil,MA,João Lisboa,2105500,0,15,0.00000,63.47326,0.00000
Brazil,MG,João Monlevade,3136207,0,17,0.00000,21.27393,0.00000
Brazil,ES,João Neiva,3203130,0,11,0.00000,65.99472,0.00000
Brazil,PB,João Pessoa,2507507,58,1179,7.16921,145.73277,0.04919
Brazil,MG,Juatuba,3136652,0,1,0.00000,3.71113,0.00000
Brazil,PB,Juazeirinho,2507705,0,1,0.00000,5.50327,0.00000
Brazil,CE,Juazeiro do Norte,2307304,4,31,1.45875,11.30533,0.12903
Brazil,BA,Juazeiro,2918407,1,9,0.46145,4.15307,0.11111
Brazil,PE,Jucati,2608255,0,2,0.00000,17.50700,0.00000
Brazil,CE,Jucás,2307403,0,5,0.00000,20.13450,0.00000
Brazil,MG,Juiz de Fora,3136702,13,317,2.28522,55.72421,0.04101
Brazil,MA,Junco do Maranhão,2105658,0,8,0.00000,233.10023,0.00000
Brazil,PB,Junco do Seridó,2507804,1,3,13.98601,41.95804,0.33333
Brazil,SP,Jundiaí,3525904,20,251,4.77370,59.90997,0.07968
Brazil,AL,Junqueiro,2704005,0,11,0.00000,44.48578,0.00000
Brazil,SP,Junqueirópolis,3526001,0,10,0.00000,48.35824,0.00000
Brazil,PE,Jupi,2608305,0,2,0.00000,13.48072,0.00000
Brazil,SP,Juquitiba,3526209,1,7,3.18026,22.26180,0.14286
Brazil,SP,Juquiá,3526100,0,2,0.00000,10.63151,0.00000
Brazil,PE,Jurema,2608404,0,5,0.00000,32.51398,0.00000
Brazil,PB,Juripiranga,2507903,0,4,0.00000,37.18855,0.00000
Brazil,PA,Juruti,1503903,2,10,3.45167,17.25834,0.20000
Brazil,AM,Juruá,1302207,0,1,0.00000,6.79717,0.00000
Brazil,GO,Jussara,5212204,0,0,0.00000,0.00000,0.00000
Brazil,PR,Jussara,4113007,1,1,14.25923,14.25923,1.00000
Brazil,BA,Jussari,2918555,0,1,0.00000,17.14384,0.00000
Brazil,BA,Jussiape,2918605,0,1,0.00000,16.16554,0.00000
Brazil,AM,Jutaí,1302306,1,18,6.98470,125.72466,0.05556
Brazil,PI,Júlio Borges,2205524,1,2,17.77146,35.54292,0.50000
Brazil,MS,Ladário,5005202,0,4,0.00000,17.14457,0.00000
Brazil,SE,Lagarto,2803500,2,25,1.91556,23.94453,0.08000
Brazil,SC,Lages,4209300,0,36,0.00000,22.85076,0.00000
Brazil,MA,Lago da Pedra,2105708,2,31,3.97883,61.67191,0.06452
Brazil,MA,Lago dos Rodrigues,2105948,0,2,0.00000,22.54029,0.00000
Brazil,MG,Lagoa Dourada,3137403,0,0,0.00000,0.00000,0.00000
Brazil,RN,Lagoa Salgada,2406601,0,1,0.00000,12.12856,0.00000
Brazil,MG,Lagoa Santa,3137601,0,6,0.00000,9.29843,0.00000
Brazil,PB,Lagoa Seca,2508307,1,4,3.63597,14.54387,0.25000
Brazil,RS,Lagoa Vermelha,4311304,0,1,0.00000,3.59622,0.00000
Brazil,AL,Lagoa da Canoa,2704104,1,1,5.60161,5.60161,1.00000
Brazil,MG,Lagoa da Prata,3137205,0,20,0.00000,38.33988,0.00000
Brazil,PE,Lagoa de Itaenga,2608503,1,6,4.66657,27.99944,0.16667
Brazil,RN,Lagoa de Pedras,2406304,1,1,13.25557,13.25557,1.00000
Brazil,PI,Lagoa do Barro do Piauí,2205565,0,1,0.00000,21.48228,0.00000
Brazil,PE,Lagoa do Carro,2608453,2,18,11.06746,99.60711,0.11111
Brazil,PE,Lagoa do Ouro,2608602,0,1,0.00000,7.60746,0.00000
Brazil,PE,Lagoa dos Gatos,2608701,2,3,12.27747,18.41621,0.66667
Brazil,SC,Laguna,4209409,0,11,0.00000,24.01013,0.00000
Brazil,BA,Laje,2918803,0,3,0.00000,12.58389,0.00000
Brazil,MA,Lajeado Novo,2105989,0,0,0.00000,0.00000,0.00000
Brazil,RS,Lajeado,4311403,8,185,9.52222,220.20140,0.04324
Brazil,BA,Lajedo do Tabocal,2919058,0,5,0.00000,58.39757,0.00000
Brazil,PE,Lajedo,2608800,1,3,2.48213,7.44639,0.33333
Brazil,RN,Lajes Pintadas,2406809,0,4,0.00000,84.05127,0.00000
Brazil,RN,Lajes,2406700,0,1,0.00000,8.86761,0.00000
Brazil,MG,Lajinha,3137700,0,1,0.00000,5.01932,0.00000
Brazil,MT,Lambari D'Oeste,5105234,0,1,0.00000,16.33720,0.00000
Brazil,MG,Lambari,3137809,0,9,0.00000,43.24013,0.00000
Brazil,PR,Lapa,4113205,0,4,0.00000,8.30513,0.00000
Brazil,ES,Laranja da Terra,3203163,0,1,0.00000,9.13492,0.00000
Brazil,SP,Laranjal Paulista,3526407,2,5,7.01361,17.53402,0.40000
Brazil,AP,Laranjal do Jari,1600279,12,180,23.80480,357.07201,0.06667
Brazil,SE,Laranjeiras,2803609,0,6,0.00000,20.11668,0.00000
Brazil,SC,Lauro Muller,4209607,0,0,0.00000,0.00000,0.00000
Brazil,BA,Lauro de Freitas,2919207,4,103,2.01572,51.90486,0.03883
Brazil,CE,Lavras da Mangabeira,2307502,1,6,3.17380,19.04278,0.16667
Brazil,MG,Lavras,3138203,0,9,0.00000,8.67278,0.00000
Brazil,SP,Lavrinhas,3526605,1,2,13.77410,27.54821,0.50000
Brazil,SP,Lavínia,3526506,0,2,0.00000,16.69449,0.00000
Brazil,SP,Leme,3526704,3,12,2.90161,11.60643,0.25000
Brazil,SP,Lençóis Paulista,3526803,1,13,1.46130,18.99696,0.07692
Brazil,MG,Leopoldina,3138401,0,9,0.00000,17.11450,0.00000
Brazil,PR,Leópolis,4113403,0,1,0.00000,25.29084,0.00000
Brazil,BA,Licínio de Almeida,2919405,0,1,0.00000,8.07233,0.00000
Brazil,MA,Lima Campos,2106003,0,17,0.00000,142.94123,0.00000
Brazil,MG,Lima Duarte,3138609,0,1,0.00000,5.98874,0.00000
Brazil,SP,Limeira,3526902,1,61,0.32668,19.92722,0.01639
Brazil,AL,Limoeiro de Anadia,2704203,1,2,3.49223,6.98446,0.50000
Brazil,PA,Limoeiro do Ajuru,1504000,2,12,6.91204,41.47227,0.16667
Brazil,CE,Limoeiro do Norte,2307601,2,36,3.35909,60.46355,0.05556
Brazil,PE,Limoeiro,2608909,6,26,10.66667,46.22222,0.23077
Brazil,SC,Lindóia do Sul,4209854,0,46,0.00000,1008.10870,0.00000
Brazil,SP,Lindóia,3527009,0,3,0.00000,37.59398,0.00000
Brazil,ES,Linhares,3203205,1,57,0.57619,32.84261,0.01754
